# BEAST v1.8.1, r6542
# Generated Wed Jan 21 11:40:54 PST 2015 [seed=1421869242079]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
727000	-243418.29747945222	-1321.9825656221121	-242096.3149138301	196101.86021580713	6855037.050253497	2.6916865743128894E-5	-242096.3149138301	-1316.7648288348246
728000	-243428.66765416428	-1334.6762034120702	-242093.99145075222	223420.719610214	7777339.982855574	2.2928135044159386E-5	-242093.99145075222	-1329.4926242758681
729000	-243411.22150220588	-1319.051520147906	-242092.16998205797	177434.52862094314	5489541.796512731	2.8482808662354723E-5	-242092.16998205797	-1313.999374656897
730000	-243449.9128612018	-1355.9661703279405	-242093.94669087385	284065.38758628565	8691606.980035389	1.7572572480156986E-5	-242093.94669087385	-1350.9374731781604
731000	-243445.5381236292	-1349.0469511804365	-242096.49117244876	271487.704294225	8229717.366698664	1.960438209300516E-5	-242096.49117244876	-1343.9634463907514
732000	-243446.03681885076	-1336.032067445694	-242110.00475140507	225904.99947627285	8074130.025026772	2.2698332878922687E-5	-242110.00475140507	-1330.821110838895
733000	-243436.42422246948	-1342.401712926349	-242094.02250954314	242815.1340582647	6833218.761566434	2.1178839632741063E-5	-242094.02250954314	-1337.4269145429305
734000	-243433.99739890275	-1337.5826240255715	-242096.41477487716	250293.61221639725	7485037.2665336	2.196751977679767E-5	-242096.41477487716	-1332.4801530402208
735000	-243435.51640070448	-1339.390384821853	-242096.12601588262	237100.23910530994	7183482.090325284	2.2039543777207138E-5	-242096.12601588262	-1334.3257623012491
736000	-243397.06628653925	-1305.4849148282049	-242091.58137171104	150059.9919220164	5719243.558510587	3.424169200313226E-5	-242091.58137171104	-1300.207634310542
737000	-243412.18062027916	-1305.9550519082918	-242106.22556837086	152005.4597026975	5597176.771156538	3.348245155152966E-5	-242106.22556837086	-1300.7217681183845
738000	-243436.23805293743	-1336.1704086403092	-242100.06764429712	219029.4907981841	6136182.804673246	2.315292426930118E-5	-242100.06764429712	-1331.2140846936484
739000	-243413.4666734231	-1317.5264733975118	-242095.9402000256	179638.61309093414	6074480.436480326	2.854582085566705E-5	-242095.9402000256	-1312.370866391251
740000	-243412.2630949834	-1314.2841796337555	-242097.97891534967	172329.78566963456	5786727.927324019	3.005970419077123E-5	-242097.97891534967	-1309.1254270830782
741000	-243428.44091072134	-1329.9457033344822	-242098.49520738685	208522.78155451838	8057166.212305149	2.4753999549894536E-5	-242098.49520738685	-1324.6501543524128
742000	-243407.86598210697	-1319.364316155284	-242088.50166595168	181261.52021675033	6107760.788512456	2.7991663480645153E-5	-242088.50166595168	-1314.2228491993205
743000	-243417.21035339803	-1323.2543098571912	-242093.95604354085	192229.02247455154	5861656.050540192	2.7177903990120567E-5	-242093.95604354085	-1318.1834734011857
744000	-243470.15889575495	-1376.6525857781282	-242093.50630997683	365851.0933538726	1.09826852371642E7	1.3528536367609041E-5	-242093.50630997683	-1371.6514645553173
745000	-243464.6691769212	-1364.2804977666615	-242100.38867915454	301635.9399658022	8370865.875371347	1.662764565018648E-5	-242100.38867915454	-1359.3446737269112
746000	-243463.10572032796	-1356.5145415716322	-242106.59117875632	288611.9722551105	8037527.5495318435	1.7740414002781638E-5	-242106.59117875632	-1351.5545747405927
747000	-243430.62307307855	-1329.8414912895312	-242100.78158178902	205450.3404752436	7043239.145719499	2.4741377467158176E-5	-242100.78158178902	-1324.6809460761024
748000	-243433.76807740034	-1333.7304782498063	-242100.03759915053	216704.38401415304	8153599.271654416	2.3310126778262078E-5	-242100.03759915053	-1328.483130899793
749000	-243448.10829601434	-1355.3010827045434	-242092.8072133098	283104.7351344479	9123477.669211702	1.7575357081825114E-5	-242092.8072133098	-1350.2237338946734
750000	-243540.48700642312	-1427.4791996820868	-242113.00780674102	721185.007662857	2.223143538256401E7	7.087554096769332E-6	-242113.00780674102	-1422.4193520848532
751000	-243554.73624678224	-1457.115110713843	-242097.6211360684	1011373.5243958799	2.8638250843155585E7	5.075233793581034E-6	-242097.6211360684	-1452.1359948559605
752000	-243561.6650298519	-1458.5810502663505	-242103.08397958556	992523.6392682213	2.7270019577069793E7	4.876467721369008E-6	-242103.08397958556	-1453.6908412214086
753000	-243555.69732185666	-1467.4489877479275	-242088.24833410874	1140636.6124691851	3.941821428443709E7	4.329597069763511E-6	-242088.24833410874	-1462.3092852647617
754000	-243519.41220736894	-1429.9977406445507	-242089.41446672438	701786.0828563052	3.0680396033348244E7	7.186437946440904E-6	-242089.41446672438	-1424.6019211283847
755000	-243511.29388334593	-1421.8883803628182	-242089.4055029831	630116.3428748038	2.7580147209970646E7	7.836808483430446E-6	-242089.4055029831	-1416.5124524826178
756000	-243551.27097624165	-1447.0507988195877	-242104.22017742207	925698.3938600956	3.4081294964249626E7	5.590749689295483E-6	-242104.22017742207	-1441.8009367298214
757000	-243504.6456031442	-1401.0988111176737	-242103.54679202652	514904.71268748544	1.6470119824418193E7	9.951355907104166E-6	-242103.54679202652	-1395.9995544842398
758000	-243487.0453562534	-1395.9645224696196	-242091.08083378378	474841.8049960826	1.526196270260027E7	1.0637519673893932E-5	-242091.08083378378	-1390.8747714911808
759000	-243503.47265835962	-1402.2619201021753	-242101.21073825745	506043.2265714111	1.4292258197989486E7	1.0131841854046274E-5	-242101.21073825745	-1397.2865189728118
760000	-243475.73767891384	-1382.70286077514	-242093.0348181387	401377.3266527413	1.3659516834791698E7	1.2592673783519796E-5	-242093.0348181387	-1377.5553090933288
761000	-243514.6724307933	-1415.602249528764	-242099.0701812645	586592.0712080507	1.556015698629934E7	8.591153714626215E-6	-242099.0701812645	-1410.7068028849567
762000	-243528.93033313547	-1418.0240743963752	-242110.9062587391	637023.8243018977	2.1720930758318115E7	7.981202505034782E-6	-242110.9062587391	-1412.8687089596715
763000	-243554.93703644347	-1441.2151611356935	-242113.7218753078	850521.6599832786	3.201614148348414E7	6.100173262286113E-6	-242113.7218753078	-1435.9406037642832
764000	-243573.67257834232	-1456.3281068091303	-242117.3444715332	1026298.8919628664	3.814212936153348E7	5.022433819953053E-6	-242117.3444715332	-1451.0728727394708
765000	-243544.04423331245	-1440.8570075919683	-242103.1872257205	841590.5343757694	2.794007732007781E7	6.019246685568183E-6	-242103.1872257205	-1435.731983354579
766000	-243553.17850226825	-1450.7804837530018	-242102.39801851523	956020.9237939824	3.6906157972102046E7	5.39546856950787E-6	-242102.39801851523	-1445.486545885677
767000	-243543.24504786584	-1423.802884584349	-242119.4421632815	669718.1354241768	2.1994976563176118E7	7.571536171072282E-6	-242119.4421632815	-1418.6876745194315
768000	-243539.67875332184	-1428.864412995444	-242110.8143403264	714170.6890904779	2.5996271928698026E7	7.093987580657088E-6	-242110.8143403264	-1423.647212249394
769000	-243576.4320534793	-1466.4467538052738	-242109.98529967404	1118249.1123770291	4.833376967140093E7	4.530580836418321E-6	-242109.98529967404	-1461.0577731726426
770000	-243543.70068363255	-1441.2891519760274	-242102.41153165651	831070.5874286254	3.113998849970425E7	5.9886298921664E-6	-242102.41153165651	-1436.0607965254935
771000	-243505.45637046828	-1408.7050305599764	-242096.7513399083	540420.770368943	2.215160142641242E7	9.20186526648576E-6	-242096.7513399083	-1403.387714557076
772000	-243527.0590748628	-1429.725180514935	-242097.33389434786	704724.9700428126	2.8183050886475757E7	7.144704233588593E-6	-242097.33389434786	-1424.4200883344317
773000	-243573.56062906302	-1466.0988720512987	-242107.4617570117	1115704.6398660487	3.5902194437929526E7	4.4647445552144244E-6	-242107.4617570117	-1461.0218616290542
774000	-243590.3700625988	-1490.6965139735412	-242099.67354862526	1608796.3732021253	5.504559396947271E7	3.2400774636308034E-6	-242099.67354862526	-1485.5127549124143
775000	-243572.73995160288	-1474.153721746823	-242098.58622985607	1291326.4723880198	4.4147700712464035E7	3.951053531125743E-6	-242098.58622985607	-1468.992198640031
776000	-243550.3748701723	-1459.5336827768535	-242090.84118739545	1047313.2288389835	3.9075298113771155E7	4.869130024622743E-6	-242090.84118739545	-1454.2852769898752
777000	-243542.4606845491	-1453.3689870772378	-242089.09169747186	967153.0158649527	3.6447973085955866E7	5.253450516236798E-6	-242089.09169747186	-1448.1142161264931
778000	-243549.02014169394	-1445.580529581555	-242103.4396121124	874322.3585900103	2.791184274280155E7	5.741596898365807E-6	-242103.4396121124	-1440.503741134792
779000	-243570.8169606457	-1463.5969571445833	-242107.2200035011	1109124.9301876654	4.321433965840299E7	4.585683903681386E-6	-242107.2200035011	-1458.3078455121815
780000	-243570.55260845984	-1474.4310274475329	-242096.1215810123	1264670.3451154027	5.165397550490603E7	4.100136327285366E-6	-242096.1215810123	-1469.075440061129
781000	-243573.16765275967	-1476.5497515315178	-242096.61790122816	1329300.130518389	4.348476207079638E7	3.8947831452997486E-6	-242096.61790122816	-1471.4177029493896
782000	-243579.42772450557	-1483.672219327221	-242095.75550517836	1541033.6267337624	4.5613358132498875E7	3.5205480005545487E-6	-242095.75550517836	-1478.593402052629
783000	-243582.66407630077	-1480.3038117003498	-242102.36026460043	1495979.034923764	4.7248811705652885E7	3.6485393729814096E-6	-242102.36026460043	-1475.1540572800945
784000	-243615.19852010784	-1500.9546490564826	-242114.24387105135	1935727.650220987	7.146631590213129E7	2.876051220417244E-6	-242114.24387105135	-1495.6290045747492
785000	-243593.0862015841	-1499.4268643811297	-242093.659337203	1891800.7194873	6.856101157894284E7	2.8688108812868214E-6	-242093.659337203	-1494.1452427354604
786000	-243589.23144639243	-1478.2126766159918	-242111.01876977645	1459668.1852113586	4.8469298921444274E7	3.7329460113120897E-6	-242111.01876977645	-1473.014548293133
787000	-243595.79465599378	-1484.6490324280628	-242111.1456235657	1531826.0705616283	4.537737528024877E7	3.4869527221291836E-6	-242111.1456235657	-1479.5849905797947
788000	-243560.74864296764	-1457.3750898690735	-242103.37355309856	1059606.6249382251	2.9662550989103094E7	4.8963212257716574E-6	-242103.37355309856	-1452.396720375441
789000	-243532.99547307173	-1427.6011610425464	-242105.39431202918	728712.8527136663	2.7052277107626382E7	7.180847865749772E-6	-242105.39431202918	-1422.3319723961288
790000	-243493.37819418	-1394.759810618906	-242098.6183835611	474058.3299518876	1.832807123088609E7	1.1075578612093613E-5	-242098.6183835611	-1389.44663422786
791000	-243526.0131827803	-1424.441728129069	-242101.57145465122	686135.5284549835	2.6453567910722736E7	7.611673260092833E-6	-242101.57145465122	-1419.136654063012
792000	-243491.93395585456	-1398.6889580820246	-242093.24499777253	505523.1204227125	1.758404376075557E7	1.033651571872345E-5	-242093.24499777253	-1393.4862833545146
793000	-243468.02211437412	-1382.3230331705804	-242085.69908120355	393221.7262228952	1.700387163582664E7	1.3052905278971332E-5	-242085.69908120355	-1376.9205813734377
794000	-243463.77090548983	-1380.4995209637764	-242083.27138452604	391495.5069730947	1.133721093032435E7	1.3230143351201039E-5	-242083.27138452604	-1375.4889328320523
795000	-243481.20482642367	-1396.832057829553	-242084.37276859413	483945.6620736588	1.4889136026226636E7	1.0604933728711502E-5	-242084.37276859413	-1391.770106669363
796000	-243488.32061031717	-1403.160407281529	-242085.16020303563	525653.8213522526	1.7308083346529175E7	9.592347428874045E-6	-242085.16020303563	-1398.0482680059254
797000	-243487.2674005081	-1400.557837317786	-242086.70956319032	510710.8914141139	1.7827146070550617E7	1.0151057052045756E-5	-242086.70956319032	-1395.3595371189438
798000	-243523.72521641545	-1430.0140230225197	-242093.71119339293	736249.68807827	2.44274789001636E7	6.995599567910333E-6	-242093.71119339293	-1424.8730330212306
799000	-243516.98720017215	-1420.6797759191095	-242096.30742425306	658359.5557029786	2.5098506022847157E7	7.812924458839198E-6	-242096.30742425306	-1415.4011882514271
800000	-243497.53133839348	-1404.6715534170137	-242092.85978497646	538649.7711133724	1.610188788687584E7	9.60075336894879E-6	-242092.85978497646	-1399.6307753205165
801000	-243506.40283494352	-1403.354687779173	-242103.04814716434	522875.56632473087	1.845478240334313E7	9.641150387969477E-6	-242103.04814716434	-1398.1733237970677
802000	-243530.184030269	-1403.215976883333	-242126.96805338567	517270.821170736	1.811511977562113E7	9.571393260189838E-6	-242126.96805338567	-1398.0604511659549
803000	-243500.9601992359	-1403.4419661713318	-242097.5182330646	512955.69124004827	1.9423109747769848E7	9.61743309078781E-6	-242097.5182330646	-1398.2119251915026
804000	-243534.1105841645	-1433.7747761763223	-242100.3358079882	758355.4516639407	2.1456583161208928E7	6.5895441964861274E-6	-242100.3358079882	-1428.8232604905652
805000	-243542.8638458299	-1440.6226788568038	-242102.2411669731	833918.936663157	2.9854792960754808E7	5.983100497784406E-6	-242102.2411669731	-1435.4373945501657
806000	-243545.00103529778	-1444.7598334745949	-242100.2412018232	868356.7648025095	2.6281195142248668E7	5.820481165215835E-6	-242100.2412018232	-1439.7295968719964
807000	-243540.88367681915	-1449.0103520282753	-242091.87332479088	937076.6417510005	3.1875855544654045E7	5.484450470511798E-6	-242091.87332479088	-1443.8465862835237
808000	-243574.25394131526	-1468.1548549353881	-242106.09908637987	1195994.3853230753	3.4271370435134165E7	4.356312901002977E-6	-242106.09908637987	-1463.148918576271
809000	-243612.880111143	-1513.3889949667046	-242099.4911161763	2066219.3291190572	7.481785765736343E7	2.388537454104914E-6	-242099.4911161763	-1508.2032571367426
810000	-243608.34747728004	-1496.0291906095783	-242112.31828667046	1744422.6674646852	6.056578642188081E7	3.0486336120672988E-6	-242112.31828667046	-1490.81076696224
811000	-243556.05028917335	-1457.1800280078155	-242098.87026116555	1055172.598556178	3.988305346598774E7	5.037832636674133E-6	-242098.87026116555	-1451.8771005421172
812000	-243607.69018233233	-1512.952462026999	-242094.73772030533	2235254.1046500504	6.966311579710573E7	2.418683548460769E-6	-242094.73772030533	-1507.8255676305068
813000	-243670.78637542788	-1550.7536383802596	-242120.03273704762	3635796.088374426	1.2219414879640974E8	1.5289346277203086E-6	-242120.03273704762	-1545.52345604575
814000	-243682.40512559187	-1562.370748702713	-242120.03437688918	4122570.57441323	1.4969570396693966E8	1.332892664896852E-6	-242120.03437688918	-1557.0747925928179
815000	-243696.48956841798	-1584.1551476349985	-242112.33442078298	5405527.918941513	1.5622211775789747E8	9.877221759845434E-7	-242112.33442078298	-1579.116222627829
816000	-243694.30716213663	-1586.808056142213	-242107.49910599442	5405008.047051969	1.587149268860453E8	9.627231850014536E-7	-242107.49910599442	-1581.77893582103
817000	-243760.18439963844	-1642.179223497045	-242118.0051761414	1.1324796426030831E7	3.23653219840166E8	4.799995710665152E-7	-242118.0051761414	-1637.13352093227
818000	-243746.70079561466	-1636.7770641393563	-242109.9237314753	9900881.95813272	3.141512405642953E8	5.064053610068298E-7	-242109.9237314753	-1631.7076074332617
819000	-243733.52283010783	-1630.6756998904975	-242102.84713021733	8932973.47290524	2.4705642443215275E8	5.730392516113427E-7	-242102.84713021733	-1625.7228842036352
820000	-243705.98837688295	-1609.4652947839252	-242096.523082099	6951710.8980807075	2.3880816750868767E8	7.124411079819553E-7	-242096.523082099	-1604.3286922264133
821000	-243729.66375208728	-1625.0057925850938	-242104.6579595022	8505529.487791562	2.7698230979202765E8	5.905936730406563E-7	-242104.6579595022	-1619.9084659670077
822000	-243732.59527837965	-1619.2825212162443	-242113.3127571634	7882929.493300305	2.9793876099816066E8	6.42535275540555E-7	-242113.3127571634	-1614.027966811018
823000	-243715.25132147022	-1616.1329902195869	-242099.11833125062	7649366.5309127895	2.2888026812516746E8	6.570784652735617E-7	-242099.11833125062	-1611.1197430373682
824000	-243727.58162406922	-1627.1587281097904	-242100.42289595943	9121707.510257417	2.962540100687774E8	5.702917165278789E-7	-242100.42289595943	-1622.0291181470234
825000	-243705.6257948012	-1610.8398339199045	-242094.7859608813	7292116.855658914	2.483923504466739E8	7.043819088121069E-7	-242094.7859608813	-1605.67525895143
826000	-243729.14673492606	-1619.5677362033282	-242109.57899872275	8143476.667959966	2.800452116462636E8	6.363297855577809E-7	-242109.57899872275	-1614.3848234623101
827000	-243745.57326843587	-1643.4172523394889	-242102.15601609639	1.0960107918334758E7	3.838049731926402E8	4.607005810221528E-7	-242102.15601609639	-1638.2421247440964
828000	-243738.77731508293	-1641.8217897797113	-242096.95552530323	1.0467010022358403E7	3.067349721926551E8	4.77543573713072E-7	-242096.95552530323	-1636.8349055571027
829000	-243706.09105674055	-1613.8470834655002	-242092.24397327506	7635851.266248291	2.8955584675442904E8	6.734031800001516E-7	-242092.24397327506	-1608.5741463294382
830000	-243696.13449151794	-1602.6739545791365	-242093.4605369388	6819617.849305782	2.1405496411396638E8	7.885604612575571E-7	-242093.4605369388	-1597.5452679521275
831000	-243694.561673803	-1601.9022915705386	-242092.65938223246	6558096.479478302	2.0521247422697973E8	7.93059134594978E-7	-242092.65938223246	-1596.8101031578997
832000	-243738.86025176232	-1642.4424447068632	-242096.41780705546	1.086361872324244E7	4.100471925693842E8	4.809795618834472E-7	-242096.41780705546	-1637.158102950627
833000	-243757.25682769492	-1655.61556363742	-242101.64126405749	1.297465427412062E7	4.327573887755862E8	3.9368821440076496E-7	-242101.64126405749	-1650.4775823864672
834000	-243755.61475281522	-1665.223262814719	-242090.3914900005	1.4544085300381316E7	5.202267242449182E8	3.5716421988685774E-7	-242090.3914900005	-1659.9985576932909
835000	-243778.64385310913	-1687.1656647099474	-242091.47818839917	1.9565906125641834E7	7.179054340740256E8	2.6840382240872436E-7	-242091.47818839917	-1681.904589489514
836000	-243763.72634790448	-1683.5300327936998	-242080.19631511078	1.8274306653112378E7	6.075108676531662E8	2.8183054669124093E-7	-242080.19631511078	-1678.3871120164179
837000	-243767.9901804948	-1682.5737053868925	-242085.4164751079	1.859466703864024E7	6.305265799665554E8	2.824085955182888E-7	-242085.4164751079	-1677.3915504118495
838000	-243790.66071779816	-1715.2479728592982	-242075.41274493886	2.8143894828946654E7	9.825612809855223E8	1.8537487931602576E-7	-242075.41274493886	-1710.043185274546
839000	-243811.9674236672	-1721.4330744874258	-242090.53434917977	2.935693163235201E7	1.120381786188648E9	1.7198765019746283E-7	-242090.53434917977	-1716.1719823066217
840000	-243813.18400180378	-1729.673730863422	-242083.51027094034	3.1318066562939394E7	9.192325279501305E8	1.5975014796182911E-7	-242083.51027094034	-1724.6843360097907
841000	-243798.95838592201	-1710.8599002977016	-242088.0984856243	2.4940110006441288E7	7.877374815841067E8	1.9736562287697998E-7	-242088.0984856243	-1705.8134327252546
842000	-243805.70128211915	-1714.257906837319	-242091.44337528181	2.6029310821131397E7	9.783628749199152E8	1.8910682575758375E-7	-242091.44337528181	-1709.0374694062994
843000	-243785.04308228166	-1684.1983586894926	-242100.84472359216	1.7812540050284576E7	5.899660621768275E8	2.8049250640534934E-7	-242100.84472359216	-1679.0895019454902
844000	-243777.6176046786	-1674.138318909408	-242103.4792857692	1.558847227679477E7	6.12480488259978E8	3.1443606490833465E-7	-242103.4792857692	-1668.8777763381363
845000	-243749.2878524836	-1657.0556586157095	-242092.23219386788	1.25614378897089E7	4.874578417322017E8	3.9646449789156205E-7	-242092.23219386788	-1651.7916235881603
846000	-243728.53402489226	-1627.7878532727996	-242100.74617161945	8718853.293811267	2.93966191228992E8	5.710027509769892E-7	-242100.74617161945	-1622.6647497594079
847000	-243764.46101648483	-1650.9910225077426	-242113.46999397708	1.1651961044839675E7	3.6558653072350323E8	4.2307466488563475E-7	-242113.46999397708	-1645.9497261131876
848000	-243738.38457809036	-1626.1740447347208	-242112.21053335565	8517958.360319037	3.118283689145419E8	5.784872572911444E-7	-242112.21053335565	-1620.97893055765
849000	-243748.50340813873	-1638.1367145029762	-242110.36669363576	9950675.480524618	3.338679701851942E8	5.009424085408513E-7	-242110.36669363576	-1633.0172330245146
850000	-243759.53801861906	-1657.802941169425	-242101.73507744964	1.2709368002453972E7	4.0017623084947336E8	3.868172031378166E-7	-242101.73507744964	-1652.7608391830736
851000	-243821.58829460046	-1716.2311134618706	-242105.3571811386	2.761412566579791E7	8.619712277797433E8	1.885432250580478E-7	-242105.3571811386	-1711.1403195579387
852000	-243817.76957558657	-1728.058500818522	-242089.71107476804	3.188524508858734E7	9.980112442245421E8	1.599155869671988E-7	-242089.71107476804	-1722.9858454599391
853000	-243812.12673414664	-1723.4410561259988	-242088.68567802064	2.9343401339200955E7	1.0030622798504746E9	1.6901965832673975E-7	-242088.68567802064	-1718.3079834957587
854000	-243814.70599654544	-1717.9811959553326	-242096.7248005901	2.744695308768369E7	8.920066523082463E8	1.7929942863068878E-7	-242096.7248005901	-1712.9064204500785
855000	-243835.91956776186	-1736.8612742733453	-242099.05829348852	3.4560827496147506E7	1.0391829205200077E9	1.4268639290941452E-7	-242099.05829348852	-1731.8621903569133
856000	-243754.1267860598	-1648.9333228089533	-242105.19346325082	1.1480162933218453E7	3.800799961656592E8	4.293328796568178E-7	-242105.19346325082	-1643.8384637798495
857000	-243751.11077896375	-1655.5880107592425	-242095.5227682045	1.2391290462529304E7	3.890313310521858E8	4.017059639713682E-7	-242095.5227682045	-1650.5363857672146
858000	-243772.06608210836	-1674.554593431891	-242097.51148867648	1.5888465771066245E7	5.312262502885628E8	3.124319159657177E-7	-242097.51148867648	-1669.4427741204431
859000	-243764.87017547846	-1663.9208534569896	-242100.94932202148	1.3815392164953755E7	4.8929224950802696E8	3.5952129217246184E-7	-242100.94932202148	-1658.7508753751704
860000	-243770.17394773103	-1679.079860294887	-242091.09408743615	1.6615363173473215E7	5.994782914584024E8	3.000076665006298E-7	-242091.09408743615	-1673.8877477818041
861000	-243758.42818245356	-1655.7250287823226	-242102.70315367123	1.2075817371206587E7	3.3870878958440423E8	4.0735330279086685E-7	-242102.70315367123	-1650.797962476158
862000	-243761.83470185648	-1669.9384973475935	-242091.8962045089	1.4742619100842196E7	5.704253084699216E8	3.336073361486731E-7	-242091.8962045089	-1664.689905727676
863000	-243758.6565225685	-1666.9157342015526	-242091.74078836694	1.4236177216252595E7	5.476067310932176E8	3.4891977494127325E-7	-242091.74078836694	-1661.6630900706573
864000	-243743.56701700817	-1647.1306477950095	-242096.43636921316	1.0948080093632245E7	4.5540962148934215E8	4.5757281594728955E-7	-242096.43636921316	-1641.791269760437
865000	-243753.85565655853	-1665.7223640110496	-242088.13329254749	1.3215884798104016E7	6.624770330290514E8	3.677317654512027E-7	-242088.13329254749	-1660.2267796257352
866000	-243765.29874202696	-1680.8275158556692	-242084.4712261713	1.69272035791513E7	5.747439854491712E8	2.935644923894796E-7	-242084.4712261713	-1675.6992490850023
867000	-243752.21347695237	-1671.5232840623537	-242080.69019289	1.4985344120054616E7	5.124490006612341E8	3.2567761388974285E-7	-242080.69019289	-1666.4059301685602
868000	-243761.00823882333	-1672.5967594569775	-242088.41147936636	1.5249756511750426E7	5.546802791538599E8	3.196037512600208E-7	-242088.41147936636	-1667.4190409106216
869000	-243775.47041147773	-1678.9502233976925	-242096.52018808003	1.630607116854026E7	6.858066395841217E8	2.990364765390966E-7	-242096.52018808003	-1673.626817394112
870000	-243756.4158380718	-1659.4100702293458	-242097.00576784246	1.29923191044792E7	4.555333525103751E8	3.8263172342517537E-7	-242097.00576784246	-1654.2492836036004
871000	-243779.50009181793	-1683.6900579506528	-242095.81003386728	1.7503563248028435E7	5.454144025260513E8	2.795683386315365E-7	-242095.81003386728	-1678.6630205864371
872000	-243776.0261692524	-1672.6700578466919	-242103.3561114057	1.5303190648309674E7	5.476635974340523E8	3.185842968050274E-7	-242103.3561114057	-1667.5082647923775
873000	-243757.1392065038	-1656.8953048842998	-242100.2439016195	1.2207894537439281E7	3.3848780161034733E8	3.980428906223089E-7	-242100.2439016195	-1651.9920123433196
874000	-243764.01566580735	-1657.252439453951	-242106.7632263534	1.2525258086316882E7	4.248573095360106E8	3.8571059540886303E-7	-242106.7632263534	-1652.153354027218
875000	-243771.1733644488	-1672.7956764936446	-242098.37768795516	1.4899271775631435E7	4.2974754803464496E8	3.2482145473465544E-7	-242098.37768795516	-1667.8569581726188
876000	-243788.47468820194	-1686.6749260960023	-242101.79976210595	1.7577851453731824E7	4.8268862227916193E8	2.7894634431120305E-7	-242101.79976210595	-1681.7722901545642
877000	-243810.00444974148	-1701.5327658408044	-242108.4716839007	2.1892540316562813E7	8.479873644541646E8	2.2669168583717737E-7	-242108.4716839007	-1696.2740645024091
878000	-243853.15431042944	-1745.4276253182368	-242107.7266851112	3.957980670073305E7	1.3103138386171393E9	1.269683946372731E-7	-242107.7266851112	-1740.3134204438893
879000	-243878.89947952962	-1770.0871267800678	-242108.81235274955	5.282892723469702E7	1.5087112580864909E9	9.62916995302099E-8	-242108.81235274955	-1765.108488843903
880000	-243840.34636231104	-1744.35764478767	-242095.98871752337	3.826478817884022E7	1.408436499793867E9	1.3163080613946046E-7	-242095.98871752337	-1739.1351634832183
881000	-243828.24994409888	-1731.738810445931	-242096.51113365294	3.257314302093409E7	1.1343907405503607E9	1.5140224876211937E-7	-242096.51113365294	-1726.5927745375775
882000	-243836.4046840846	-1742.2745022804288	-242094.13018180418	3.695985375405569E7	1.253346705600964E9	1.327681548698732E-7	-242094.13018180418	-1737.1600805317698
883000	-243824.15234213718	-1740.8002341997135	-242083.35210793748	3.621572285945391E7	1.2239458958135962E9	1.3452118972719561E-7	-242083.35210793748	-1735.6964324882938
884000	-243799.51550436282	-1709.373796816997	-242090.14170754582	2.4471986016456757E7	8.415849164717724E8	2.0094799743183973E-7	-242090.14170754582	-1704.2432190212585
885000	-243772.0046917649	-1695.5721324429924	-242076.4325593219	2.0368501375284825E7	7.735868639303237E8	2.4265392218582236E-7	-242076.4325593219	-1690.337213518737
886000	-243811.39192485003	-1728.9910571486134	-242082.40086770142	3.1239542718857262E7	1.0658242652583512E9	1.574549710359883E-7	-242082.40086770142	-1723.8681691716092
887000	-243836.45132941418	-1744.673268633719	-242091.77806078046	3.802188872780075E7	1.0912430825287852E9	1.2955132072390884E-7	-242091.77806078046	-1739.7218740429416
888000	-243832.10669593402	-1737.8756263772893	-242094.23106955673	3.524624671184936E7	1.174018440576761E9	1.4055608216331773E-7	-242094.23106955673	-1732.769587378096
889000	-243838.15311636776	-1750.2457514758255	-242087.90736489193	4.101313272362969E7	1.4850303425068395E9	1.1962795292892775E-7	-242087.90736489193	-1745.0659297367654
890000	-243836.34008186407	-1754.039043837294	-242082.30103802678	4.236126011795563E7	1.742936772297538E9	1.1830576009935627E-7	-242082.30103802678	-1748.71019988622
891000	-243848.1778569099	-1763.801378681244	-242084.37647822866	4.845045982406092E7	1.4662673446229072E9	1.0114051065244357E-7	-242084.37647822866	-1758.8021479864833
892000	-243903.45686771825	-1815.9071041488742	-242087.54976356938	9.526854591376801E7	2.9795604553732157E9	5.2931084162732274E-8	-242087.54976356938	-1810.846337588819
893000	-243903.8931209094	-1813.847500643951	-242090.04562026545	9.2684752794022E7	2.9115956563389325E9	5.3655193650052555E-8	-242090.04562026545	-1808.7962211069937
894000	-243857.13772699784	-1775.5672213111568	-242081.5705056867	5.656219051555739E7	2.1458806087921627E9	8.880219863823155E-8	-242081.5705056867	-1770.3172598936649
895000	-243844.4956490446	-1763.238117392042	-242081.25753165258	4.8659899332415454E7	1.7502763600184083E9	1.0317295986830671E-7	-242081.25753165258	-1758.041936894629
896000	-243876.18295712225	-1788.0137494318026	-242088.16920769046	6.642485366449752E7	2.1045951370510416E9	7.486697347177656E-8	-242088.16920769046	-1782.9539134654613
897000	-243908.29867101295	-1819.1459083663804	-242089.15276264655	9.903813057972313E7	3.5226201112532997E9	5.020628933680151E-8	-242089.15276264655	-1813.9705629994296
898000	-243893.35900265104	-1803.1290813861094	-242090.22992126492	8.030708103086369E7	2.542650173716519E9	6.191654553289679E-8	-242090.22992126492	-1798.0700870350101
899000	-243915.1671575616	-1824.187633511536	-242090.97952405008	1.0585343471538667E8	3.62016053064506E9	4.670129681187528E-8	-242090.97952405008	-1819.0573432079193
